title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,overall_sentiment_score,overall_sentiment_label,topic_Economy - Monetary,topic_Financial Markets,topic_Manufacturing,topic_Technology,topic_Finance,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,topic_Earnings,topic_Life Sciences,topic_Retail & Wholesale,topic_Energy & Transportation,topic_IPO,topic_Economy - Fiscal,topic_Mergers & Acquisitions,topic_Real Estate & Construction,topic_Blockchain,topic_Economy - Macro
S&P 500 Misses New Closing High by 4 Points,https://www.zacks.com/stock/news/2401737/sp-500-misses-new-closing-high-by-4-points,2025-01-22 23:32:00,Mark Vickery,"The S&P came close to closing at a new all-time high today at 6,086, but was just a few points shy of the record close on December 6th of last year.",https://staticx-tuner.zacks.com/images/articles/main/34/73549.jpg,Zacks Commentary,n/a,www.zacks.com,-0.033762,Neutral,,0.538269,0.2,0.2,0.2,AAPL,0.134214,0.0,Neutral,0.769861,0.2,,0.2,,,,,,
S&P 500 Misses New Closing High by 4 Points,https://www.zacks.com/stock/news/2401737/sp-500-misses-new-closing-high-by-4-points,2025-01-22 23:32:00,Mark Vickery,"The S&P came close to closing at a new all-time high today at 6,086, but was just a few points shy of the record close on December 6th of last year.",https://staticx-tuner.zacks.com/images/articles/main/34/73549.jpg,Zacks Commentary,n/a,www.zacks.com,-0.033762,Neutral,,0.538269,0.2,0.2,0.2,C,0.134214,0.056805,Neutral,0.769861,0.2,,0.2,,,,,,
S&P 500 Misses New Closing High by 4 Points,https://www.zacks.com/stock/news/2401737/sp-500-misses-new-closing-high-by-4-points,2025-01-22 23:32:00,Mark Vickery,"The S&P came close to closing at a new all-time high today at 6,086, but was just a few points shy of the record close on December 6th of last year.",https://staticx-tuner.zacks.com/images/articles/main/34/73549.jpg,Zacks Commentary,n/a,www.zacks.com,-0.033762,Neutral,,0.538269,0.2,0.2,0.2,TXN,0.134214,0.0,Neutral,0.769861,0.2,,0.2,,,,,,
S&P 500 Misses New Closing High by 4 Points,https://www.zacks.com/stock/news/2401737/sp-500-misses-new-closing-high-by-4-points,2025-01-22 23:32:00,Mark Vickery,"The S&P came close to closing at a new all-time high today at 6,086, but was just a few points shy of the record close on December 6th of last year.",https://staticx-tuner.zacks.com/images/articles/main/34/73549.jpg,Zacks Commentary,n/a,www.zacks.com,-0.033762,Neutral,,0.538269,0.2,0.2,0.2,AAL,0.134214,0.0,Neutral,0.769861,0.2,,0.2,,,,,,
S&P 500 Misses New Closing High by 4 Points,https://www.zacks.com/stock/news/2401737/sp-500-misses-new-closing-high-by-4-points,2025-01-22 23:32:00,Mark Vickery,"The S&P came close to closing at a new all-time high today at 6,086, but was just a few points shy of the record close on December 6th of last year.",https://staticx-tuner.zacks.com/images/articles/main/34/73549.jpg,Zacks Commentary,n/a,www.zacks.com,-0.033762,Neutral,,0.538269,0.2,0.2,0.2,ISRG,0.134214,0.0,Neutral,0.769861,0.2,,0.2,,,,,,
Apple  ( AAPL )  Ascends But Remains Behind Market: Some Facts to Note,https://www.zacks.com/stock/news/2401656/apple-aapl-ascends-but-remains-behind-market-some-facts-to-note,2025-01-22 22:45:18,Zacks Equity Research,"In the closing of the recent trading day, Apple (AAPL) stood at $223.83, denoting a +0.53% change from the preceding trading day.",https://staticx-tuner.zacks.com/images/default_article_images/default27.jpg,Zacks Commentary,n/a,www.zacks.com,0.17952,Somewhat-Bullish,,0.266143,,1.0,,AAPL,0.455525,0.248599,Somewhat-Bullish,0.995921,,,,,,,,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,GOOG,0.041807,0.021715,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,NVDA,0.01195,0.065287,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,AAPL,0.071606,0.024364,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,MO,0.017924,0.094692,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,C,0.005975,0.081573,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,BAC,0.005975,0.081573,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,RDDT,0.005975,0.068252,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,MS,0.017924,0.118842,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,GS,0.029869,0.075213,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,DUOL,0.041807,0.018614,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,EBAY,0.01195,0.005324,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,INVH,0.035839,0.077426,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,WFC,0.01195,0.106654,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,WBD,0.005975,0.044243,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"TikTok Chat, Big Bank Review, and Some Stocks Worth Watching",https://www.fool.com/investing/2025/01/22/tiktok-chat-big-bank-review-and-some-stocks-worth/,2025-01-22 18:55:00,Motley Fool Staff,"In this podcast, Motley Fool host Dylan Lewis and analysts Matt Argersinger and Bill Mann discuss:Then Motley Fool co-Founder David Gardner and host Ricky Mulvey talk about the stock market in 2025 and how to keep the short-term noise out of the way of your long-term returns.To catch full ...",https://g.foolcdn.com/editorial/images/804555/mfm-17.jpg,Motley Fool,n/a,www.fool.com,0.107891,Neutral,0.158519,1.0,0.25,0.25,0.25,PM,0.017924,0.053443,Neutral,0.995015,,,,0.158519,0.158519,0.310843,0.25,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,NFLX,0.078482,0.25372,Somewhat-Bullish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,GOOG,0.039289,0.0,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,META,0.039289,0.200583,Somewhat-Bullish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,NVDA,0.117486,0.138263,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,UAL,0.078482,0.25372,Somewhat-Bullish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,AAPL,0.039289,-0.247544,Somewhat-Bearish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,IBKR,0.078482,0.25372,Somewhat-Bullish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,ORCL,0.078482,0.097376,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,SFTBY,0.078482,0.097376,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,IVZ,0.039289,0.371274,Bullish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,MSFT,0.117486,0.138263,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,TSLA,0.039289,-0.247544,Somewhat-Bearish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,PG,0.078482,0.25372,Somewhat-Bullish,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,SFTBF,0.039289,0.092857,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,ARM,0.078482,0.097376,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,FOREX:CNY,0.039289,0.049446,Neutral,0.158519,0.2,,0.2,,,,,,
"Stargate Adds Fuel To AI Frenzy, Chinese Stocks Sink On Trump Tariff Talk - Global X Artificial Intelligence & Technology ETF  ( NASDAQ:AIQ ) ",https://www.benzinga.com/trading-ideas/25/01/43133367/stargate-adds-fuel-to-ai-frenzy-chinese-stocks-sink-on-trump-tariff-talk,2025-01-22 15:53:11,The Arora Report,"To gain an edge, this is what you need to know today. An enlarged chart of artificial intelligence ETF Global X Artificial Intelligence & Technology ETF AIQ. The chart shows there is a breakout in artificial intelligence ETF in the early trade this morning. As a caution, all breakouts do not ...",https://thearorareport.com/wp-content/uploads/2025/01/2025-01-22_07h51_16.png,Benzinga,Trading,www.benzinga.com,0.231478,Somewhat-Bullish,0.158519,0.999994,0.2,0.2,0.2,CRYPTO:BTC,0.117486,-0.192655,Somewhat-Bearish,0.158519,0.2,,0.2,,,,,,
